"index"	"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
2687	"Malaysia"	458	"  5"	0.002533255	0.002095821	0.00170456	0.001360207	0.001087416	0.000873618	0.000703657	0.000564353	0.000453463	0.000364834	0.000292841	0.000237027	0.000207802	0.000185804	0.000169924	0.000152589	0.000140838	0.000128641	0.00011921	0.000110762	0.000102074	9.50115e-05	8.60819e-05	7.99798e-05	7.4906e-05	6.85759e-05	6.54125e-05	5.97167e-05	5.83622e-05	5.28201e-05
2688	"Malaysia"	458	" 10"	0.001554274	0.001364215	0.001177462	0.000993891	0.000837594	0.000704802	0.000592555	0.000496466	0.000416268	0.000349821	0.000291714	0.000245232	0.000213131	0.000190483	0.000171516	0.000154946	0.000141576	0.000129588	0.000117946	0.000108894	0.000100392	9.28958e-05	8.524e-05	7.87422e-05	7.33943e-05	6.73758e-05	6.27142e-05	5.92103e-05	5.43733e-05	5.05342e-05
2689	"Malaysia"	458	" 15"	0.002803835	0.002370141	0.001970127	0.001602767	0.001305939	0.001063693	0.00086789	0.000707085	0.000577686	0.00047105	0.000384247	0.000314717	0.000272571	0.000242411	0.000218607	0.000196941	0.000178456	0.000164057	0.000148486	0.000135667	0.000124655	0.000115808	0.000106977	9.77954e-05	8.98204e-05	8.37678e-05	7.6583e-05	7.17534e-05	6.55667e-05	6.1735e-05
2690	"Malaysia"	458	" 20"	0.003959407	0.003301742	0.002702245	0.002160038	0.001728738	0.001381819	0.001106936	0.000883307	0.000708459	0.000566504	0.000451744	0.000361394	0.000313152	0.00027892	0.000250488	0.000226628	0.000204464	0.000187309	0.000170235	0.00015584	0.000143006	0.000132353	0.000121525	0.00011152	0.000103147	9.6047e-05	8.82386e-05	8.10537e-05	7.54094e-05	7.05798e-05
2691	"Malaysia"	458	" 25"	0.004338334	0.003648189	0.003013955	0.002433543	0.001969793	0.001590777	0.00128794	0.001039971	0.000842868	0.000682173	0.000550678	0.000445242	0.000387727	0.000345157	0.000309412	0.000280379	0.000252416	0.000230894	0.00021005	0.000193259	0.000177947	0.000163291	0.000149627	0.000139325	0.00012781	0.00011901	0.000109173	0.000101532	9.38754e-05	8.70493e-05
2692	"Malaysia"	458	" 30"	0.004687066	0.004021315	0.003397197	0.002812171	0.002333244	0.001931873	0.001603123	0.001326548	0.001101903	0.000913035	0.000757439	0.000628197	0.000545561	0.000486273	0.000435841	0.000393866	0.000355931	0.000324819	0.000295711	0.000272272	0.000249939	0.000229246	0.000210927	0.000195414	0.000180193	0.000166077	0.000153586	0.000142925	0.000131083	0.000121245
2693	"Malaysia"	458	" 35"	0.005682496	0.004942361	0.004241377	0.003571847	0.003012735	0.002537017	0.002141885	0.001801899	0.001522095	0.001283354	0.001080771	0.000911521	0.000790578	0.000705112	0.000631008	0.000571223	0.000517604	0.000470753	0.000429897	0.000395063	0.000361635	0.000333767	0.000306368	0.000282983	0.000262454	0.000241079	0.000222728	0.000207014	0.000190511	0.000176996
2694	"Malaysia"	458	" 40"	0.007486314	0.006560908	0.00567762	0.004825495	0.004106644	0.003490349	0.002974081	0.002524725	0.002149994	0.001829984	0.001554886	0.001323028	0.001148198	0.001023014	0.000916146	0.000829614	0.000750337	0.000684231	0.000624758	0.000572598	0.000525931	0.000483933	0.000444798	0.000410527	0.000379859	0.000350518	0.000322594	0.000301052	0.000276988	0.000257106
2695	"Malaysia"	458	" 45"	0.01037124	0.009186949	0.008044724	0.006928789	0.005975829	0.005145904	0.004443527	0.00382164	0.003298332	0.00284371	0.002448587	0.002111122	0.001831694	0.001631875	0.001461625	0.001323308	0.001195704	0.001092832	0.000995055	0.000912898	0.000838824	0.000771148	0.00070937	0.000653953	0.000605935	0.0005584	0.000515256	0.000478786	0.000442171	0.000409401
2696	"Malaysia"	458	" 50"	0.014710006	0.013259286	0.011841308	0.010422899	0.009186292	0.008085468	0.007136531	0.006275153	0.00553789	0.004880557	0.004296986	0.003787108	0.003287561	0.002930361	0.002624832	0.002374555	0.002147676	0.001961453	0.001786898	0.001640816	0.001507486	0.001386346	0.001274656	0.001175448	0.001088579	0.001003674	0.000927211	0.000860167	0.000796168	0.000736693
2697	"Malaysia"	458	" 55"	0.021273138	0.019527327	0.017795707	0.016017537	0.014434772	0.012993072	0.011723146	0.010538451	0.009508627	0.008568146	0.00771109	0.006947957	0.006022119	0.005360306	0.004797518	0.004332866	0.003915617	0.00357039	0.00325201	0.002983211	0.002736706	0.002514616	0.002310316	0.002128614	0.001967964	0.001813263	0.001674359	0.001551498	0.001434554	0.001326431
2698	"Malaysia"	458	" 60"	0.031220862	0.029107303	0.026990426	0.024766444	0.022757228	0.020884903	0.019214936	0.017614039	0.016208374	0.014897814	0.013674711	0.012569551	0.010923416	0.009745508	0.008740059	0.007910751	0.007161376	0.006540863	0.005966598	0.005482379	0.005036491	0.004635949	0.004266118	0.003934886	0.003644011	0.003362326	0.00310771	0.002883875	0.002670761	0.002472218
2699	"Malaysia"	458	" 65"	0.046570282	0.043755385	0.040908281	0.037863036	0.035076108	0.032438722	0.030064963	0.027747164	0.025695146	0.023760241	0.022009345	0.020266578	0.017780407	0.015884673	0.01441494	0.01304262	0.011920652	0.010934578	0.010041741	0.009260908	0.00858287	0.007929355	0.007343654	0.006844343	0.006353119	0.005896747	0.005508438	0.005169461	0.004770872	0.00446684
2700	"Malaysia"	458	" 70"	0.071154742	0.0677691	0.064331721	0.060553378	0.057052408	0.053663667	0.050586403	0.047485641	0.044723322	0.042063469	0.03968414	0.037111758	0.032949583	0.029623492	0.027190507	0.024702868	0.022796239	0.02103913	0.019465481	0.018048105	0.016872527	0.015667066	0.014608721	0.013748413	0.012811385	0.011968488	0.011288683	0.010697192	0.0098749	0.009339719
2701	"Malaysia"	458	" 75"	0.10870129	0.105336022	0.101974338	0.098129735	0.094554445	0.090998692	0.087791036	0.084383782	0.081399573	0.078426847	0.075483046	0.072689327	0.065094497	0.05936154	0.054557035	0.050252039	0.046481706	0.043214542	0.040149871	0.037475957	0.035105481	0.032794783	0.030696691	0.028890964	0.027110571	0.025418593	0.023979335	0.022711418	0.021192548	0.020038629
2702	"Malaysia"	458	" 80"	0.162120067	0.159632401	0.157361454	0.154546935	0.152028206	0.149430573	0.14727053	0.144672561	0.142661218	0.140533964	0.137803124	0.136292534	0.123511805	0.114441033	0.105619887	0.098763262	0.09176952	0.086081143	0.080447389	0.075696428	0.071161135	0.066961201	0.062998246	0.059377071	0.056160624	0.052901446	0.049971286	0.047353684	0.04469296	0.042288449
2703	"Malaysia"	458	" 85"	0.234183449	0.233800942	0.234094943	0.23395587	0.234230614	0.234374463	0.235166317	0.235262795	0.236270561	0.237049816	0.236115385	0.238579578	0.219572709	0.20697475	0.19256131	0.182979312	0.17131819	0.162441763	0.153058938	0.145439619	0.137534204	0.130576332	0.12371478	0.117033722	0.111715966	0.105897794	0.100357199	0.095323295	0.091064218	0.086373435
2704	"Malaysia"	458	" 90"	0.325113016	0.328128653	0.332542221	0.336817542	0.341723525	0.34649557	0.352256508	0.357040263	0.363232242	0.369099316	0.371779299	0.380912577	0.356846731	0.342124636	0.322009996	0.310853849	0.294112048	0.28228189	0.268744144	0.258252818	0.246288977	0.236279669	0.225908787	0.215111515	0.207472474	0.198291378	0.189024946	0.18042987	0.174530191	0.166363287
2705	"Malaysia"	458	" 95"	0.431121553	0.43833876	0.44780678	0.457469476	0.467974894	0.478281018	0.48992341	0.500160512	0.512323285	0.523954326	0.530944012	0.547081657	0.521938906	0.508014641	0.484785945	0.474556764	0.45449142	0.441583233	0.425211831	0.413346283	0.398224165	0.386221941	0.373097021	0.35844965	0.349393169	0.337117759	0.32403397	0.311606394	0.304953629	0.292882444
2706	"Malaysia"	458	"100+"	0.549617272	0.560568447	0.574429408	0.588570976	0.603564031	0.6180629	0.634020119	0.647878703	0.663924683	0.678984633	0.688591352	0.707901427	0.687214194	0.677219267	0.656156604	0.649640366	0.630575365	0.619950856	0.604265013	0.594152537	0.57924098	0.568107873	0.555200269	0.539722873	0.531739959	0.518841745	0.504503542	0.490559873	0.485220631	0.471442295
3147	"Netherlands"	528	"  0"	0.020403868	0.016141717	0.013708797	0.011520274	0.009563551	0.008019116	0.007258586	0.006377644	0.005316271	0.004740942	0.004337559	0.004075518	0.003894178	0.003733038	0.003571945	0.003410899	0.00323984	0.00308895	0.002938103	0.002797349	0.002656632	0.002515952	0.002395398	0.002274871	0.00215437	0.002043936	0.001933524	0.001833169	0.001732832	0.001632515
3148	"Netherlands"	528	"  1"	0.001644826	0.001258418	0.000963854	0.000869535	0.000714795	0.000587031	0.000447479	0.000373469	0.000313657	0.000253359	0.00022485	0.000232832	0.000256913	0.000260138	0.000259844	0.000247495	0.000239668	0.000241389	0.000237587	0.000235294	0.000229238	0.000227198	0.000219896	0.000209836	0.00020354	0.000199255	0.00018795	0.000179157	0.000174377	0.000165838
3149	"Netherlands"	528	"  5"	0.000513247	0.000421677	0.00037707	0.00034254	0.000301611	0.000262944	0.000195106	0.000155865	0.000144497	0.000113111	9.8143e-05	7.959e-05	6.36656e-05	6.14448e-05	6.38524e-05	7.18927e-05	7.23286e-05	6.60825e-05	6.63023e-05	6.00935e-05	5.6933e-05	5.25374e-05	5.13723e-05	4.95673e-05	4.75978e-05	4.08092e-05	4.08522e-05	3.88803e-05	3.56768e-05	3.24873e-05
3150	"Netherlands"	528	" 10"	0.000357695	0.000303089	0.000280247	0.000296381	0.000286987	0.000236882	0.000187377	0.000168181	0.000171331	0.000136258	0.000124379	0.000103232	9.64042e-05	9.03778e-05	8.57118e-05	8.08619e-05	7.51721e-05	6.91779e-05	6.54889e-05	6.18397e-05	5.70871e-05	5.31922e-05	5.05184e-05	4.53998e-05	4.27407e-05	4.00045e-05	3.71696e-05	3.44304e-05	3.25419e-05	2.85111e-05
3151	"Netherlands"	528	" 15"	0.000435074	0.000360456	0.000314683	0.000368743	0.000375582	0.000316659	0.000269538	0.000249419	0.000240584	0.000216343	0.000201871	0.000154537	0.000144514	0.000136301	0.000128272	0.000121427	0.000112214	0.00010537	9.81669e-05	9.21404e-05	8.5015e-05	8.00788e-05	7.50655e-05	6.88972e-05	6.37216e-05	5.99319e-05	5.59448e-05	5.06626e-05	4.75557e-05	4.36677e-05
3152	"Netherlands"	528	" 20"	0.00057042	0.000451703	0.000389	0.000423846	0.00041358	0.00037923	0.000336207	0.000317293	0.000293562	0.000286602	0.000258157	0.00020233	0.000189437	0.0001811	0.000170234	0.000160362	0.000149674	0.000140987	0.000132133	0.000124271	0.00011509	0.000108111	0.000101284	9.42213e-05	8.84076e-05	8.10364e-05	7.62388e-05	7.00965e-05	6.61261e-05	6.10085e-05
3153	"Netherlands"	528	" 25"	0.000748637	0.000585468	0.000503398	0.000501318	0.00046995	0.000448098	0.000402291	0.000391166	0.000378026	0.000353394	0.000314767	0.000263779	0.000247893	0.000234669	0.000220293	0.00020691	0.000192703	0.000180155	0.000168793	0.00015844	0.000147911	0.000138047	0.000128385	0.000119413	0.000111942	0.000102874	9.60659e-05	8.92155e-05	8.33947e-05	7.7594e-05
3154	"Netherlands"	528	" 30"	0.001042882	0.000821725	0.000712453	0.000695547	0.000663703	0.000617829	0.000554122	0.000553132	0.000551433	0.000491489	0.00045064	0.000391082	0.000364766	0.000341796	0.000319838	0.00029907	0.000276116	0.000257017	0.000238938	0.000221685	0.000205187	0.000190751	0.000176222	0.000163464	0.000150972	0.00013931	0.000129846	0.000120088	0.000110023	0.000101364
3155	"Netherlands"	528	" 35"	0.001466934	0.001217794	0.001073588	0.001075494	0.001013097	0.000909588	0.000828434	0.000816238	0.000842505	0.000810981	0.000722065	0.000619817	0.000572548	0.00053385	0.000498184	0.000462332	0.000424498	0.000393543	0.000363075	0.00033463	0.000307632	0.000283542	0.000261868	0.000241397	0.000221433	0.000203127	0.0001882	0.000172489	0.000158034	0.000143116
3156	"Netherlands"	528	" 40"	0.002110459	0.001874549	0.001688204	0.001725028	0.001661663	0.001501348	0.001343516	0.001303137	0.001346018	0.001375075	0.001282177	0.001065189	0.000978806	0.000908898	0.000843685	0.000778694	0.000711525	0.000654918	0.000602188	0.000552319	0.000505858	0.000464176	0.0004268	0.000391629	0.000358196	0.000325759	0.000299038	0.00027364	0.000249359	0.00022718
3157	"Netherlands"	528	" 45"	0.003263688	0.002865922	0.002673738	0.002710462	0.002699057	0.002480072	0.002228831	0.00212878	0.00211766	0.002170538	0.002188377	0.001830642	0.00167796	0.001553798	0.001438796	0.001322504	0.0012056	0.001106404	0.001015306	0.000928936	0.000847391	0.000775132	0.000711621	0.000649518	0.000593033	0.000538232	0.00049272	0.000449903	0.00040812	0.000370854
3158	"Netherlands"	528	" 50"	0.005122599	0.004361195	0.00410087	0.004131024	0.004072874	0.003742554	0.003518447	0.003383665	0.003232458	0.003261832	0.003307151	0.002885637	0.002643329	0.002447222	0.002264286	0.002081325	0.001897206	0.001740465	0.001595941	0.001460424	0.001332409	0.001217314	0.001118196	0.001019039	0.000931093	0.000844541	0.000772517	0.00070535	0.000640541	0.000579841
3159	"Netherlands"	528	" 55"	0.008040781	0.006955549	0.006385735	0.006348913	0.006035916	0.005584078	0.005333263	0.005265868	0.005063337	0.004899818	0.004808719	0.004295891	0.003936244	0.003644974	0.003372418	0.003102785	0.002826368	0.002594892	0.00237989	0.00217929	0.001988361	0.001818066	0.00166931	0.001523085	0.001390993	0.001263653	0.001154521	0.001055141	0.000958925	0.000868008
3160	"Netherlands"	528	" 60"	0.013391338	0.011770913	0.010713955	0.010396218	0.009614276	0.00876562	0.00824233	0.008094736	0.008043516	0.007705603	0.007185196	0.00630239	0.005801133	0.005394198	0.005011777	0.004631439	0.004239866	0.003911149	0.003603059	0.003314625	0.003038767	0.002792136	0.002575254	0.002360437	0.002165063	0.001978194	0.00181664	0.001665702	0.001521617	0.001385311
3161	"Netherlands"	528	" 65"	0.023621263	0.021157324	0.019198295	0.018140275	0.016720217	0.014634139	0.013296416	0.012691713	0.012446737	0.012103501	0.011126	0.009532309	0.008861957	0.008331513	0.007827844	0.007319123	0.006793724	0.006342118	0.005913039	0.00550851	0.005115456	0.004760721	0.004441353	0.0041211	0.003830871	0.003543444	0.003293961	0.003055647	0.002826323	0.002605695
3162	"Netherlands"	528	" 70"	0.0418963	0.03847087	0.034961715	0.032842734	0.030472005	0.026388965	0.023727609	0.022387394	0.021677591	0.021046421	0.019729011	0.017124182	0.016023263	0.015164395	0.01435148	0.013524585	0.012672049	0.011915231	0.011194643	0.010516215	0.009850589	0.009240754	0.008683553	0.008120041	0.007614188	0.007103886	0.006655152	0.00621887	0.005798181	0.005391057
3163	"Netherlands"	528	" 75"	0.072487802	0.068108611	0.062242749	0.058488943	0.054760832	0.047394059	0.042833989	0.040808857	0.039833999	0.038879693	0.036912519	0.032396269	0.030459794	0.028872555	0.027382478	0.025885717	0.024350925	0.022931833	0.021595568	0.020346435	0.019132232	0.018003151	0.0169552	0.015903369	0.014960629	0.01402413	0.013181352	0.012351726	0.011557426	0.010793382
3164	"Netherlands"	528	" 80"	0.121986165	0.117188522	0.107895848	0.101578968	0.096042417	0.083340965	0.075837427	0.072973019	0.071795283	0.070455159	0.067753285	0.060225286	0.056941395	0.054101247	0.051453652	0.048826267	0.046145545	0.04355519	0.041140637	0.038898168	0.036738181	0.034695551	0.032766575	0.030843659	0.029122474	0.0274404	0.025887306	0.024336551	0.022862434	0.021453507
3165	"Netherlands"	528	" 85"	0.196954734	0.193055892	0.179468631	0.169630904	0.162074842	0.141659073	0.130079283	0.126416195	0.12530482	0.123630479	0.120389819	0.108620511	0.103378889	0.098571628	0.09411333	0.089737787	0.085291325	0.080782722	0.076615209	0.072764802	0.069086216	0.065539267	0.062124082	0.058737028	0.05570803	0.052796816	0.050030802	0.047221742	0.044569384	0.042050419
3166	"Netherlands"	528	" 90"	0.300681352	0.299637626	0.281790451	0.267994295	0.258799196	0.229044721	0.212754744	0.208724207	0.208224693	0.206490325	0.203404281	0.186688439	0.179061691	0.171605755	0.164710429	0.158007889	0.151215671	0.143956097	0.137285337	0.131142566	0.125311183	0.119560445	0.113902022	0.108301618	0.103296096	0.098561545	0.093918818	0.089103956	0.084583216	0.080314968
3167	"Netherlands"	528	" 95"	0.428972055	0.432526352	0.411941482	0.394915137	0.38521712	0.346831627	0.326501223	0.322963058	0.323757549	0.32247409	0.320687104	0.299793599	0.290005142	0.279755555	0.270284182	0.261156158	0.25192524	0.241482274	0.231920083	0.223128498	0.214815666	0.206407002	0.19793918	0.189537291	0.182038782	0.175044913	0.167954376	0.16040445	0.153345325	0.14671495
3168	"Netherlands"	528	"100+"	0.573680537	0.58196165	0.562199407	0.544695599	0.536449926	0.49522087	0.474349043	0.472460392	0.474886604	0.474672846	0.47531355	0.454244826	0.444138412	0.432747236	0.422256695	0.412275687	0.402250153	0.390208961	0.37926089	0.369251674	0.359838862	0.350079527	0.340063474	0.330074483	0.321271076	0.313186369	0.304750495	0.295465999	0.286865719	0.278881292
